Gender,Number of Records,Occurences,State,Top Name,Year
Male,1,671,AZ,Michael,1995
Male,1,694,AZ,Michael,1996
Male,1,697,AZ,Jacob,1997
Male,1,790,AZ,Jacob,1998
Male,1,746,AZ,Jacob,1999
Male,1,681,AZ,Jacob,2000
Male,1,655,AZ,Jacob,2001
Male,1,642,AZ,Jacob,2002
Male,1,675,AZ,Jacob,2003
Male,1,624,AZ,Jose,2004
Male,1,618,AZ,Angel,2005
Male,1,642,AZ,Angel,2006
Male,1,655,AZ,Angel,2007
Male,1,573,AZ,Anthony,2008
Male,1,494,AZ,Jacob,2009
Male,1,539,AZ,Jacob,2010
Male,1,416,AZ,Jacob,2011
Male,1,390,AZ,Jacob,2012
Female,1,295,CA,Mary,1910
Female,1,390,CA,Mary,1911
Female,1,534,CA,Mary,1912
Female,1,584,CA,Mary,1913
Female,1,773,CA,Mary,1914
Female,1,998,CA,Mary,1915
Female,1,1091,CA,Mary,1916
Female,1,1149,CA,Mary,1917
Female,1,1252,CA,Mary,1918
Female,1,1204,CA,Mary,1919
Female,1,1554,CA,Mary,1920
Female,1,1696,CA,Mary,1921
Female,1,1732,CA,Mary,1922
Female,1,1829,CA,Mary,1923
Female,1,1959,CA,Mary,1924
Female,1,1891,CA,Mary,1925
Female,1,1718,CA,Mary,1926
Female,1,1817,CA,Mary,1927
Female,1,1787,CA,Mary,1928
Female,1,1713,CA,Mary,1929
Female,1,1851,CA,Mary,1930
Female,1,1625,CA,Mary,1931
Female,1,1654,CA,Barbara,1932
Female,1,1513,CA,Barbara,1933
Female,1,1590,CA,Mary,1934
Female,1,1521,CA,Barbara,1935
Female,1,1541,CA,Mary,1936
Female,1,1712,CA,Mary,1937
Female,1,1876,CA,Mary,1938
Female,1,1699,CA,Mary,1939
Female,1,1819,CA,Mary,1940
Female,1,1950,CA,Mary,1941
Female,1,2461,CA,Linda,1942
Female,1,2929,CA,Mary,1943
Female,1,3002,CA,Linda,1944
Female,1,3192,CA,Linda,1945
Female,1,3779,CA,Linda,1946
Female,1,6756,CA,Linda,1947
Female,1,6607,CA,Linda,1948
Female,1,6266,CA,Linda,1949
Female,1,5392,CA,Linda,1950
Female,1,4881,CA,Linda,1951
Female,1,4773,CA,Linda,1952
Female,1,4449,CA,Linda,1953
Female,1,4154,CA,Linda,1954
Female,1,3965,CA,Debra,1955
Female,1,3769,CA,Susan,1956
Female,1,3628,CA,Susan,1957
Female,1,3504,CA,Susan,1958
Female,1,3192,CA,Mary,1959
Female,1,3168,CA,Karen,1960
Female,1,3765,CA,Lisa,1961
Female,1,3972,CA,Lisa,1962
Female,1,4940,CA,Lisa,1963
Female,1,4803,CA,Lisa,1964
Female,1,4926,CA,Lisa,1965
Female,1,4928,CA,Lisa,1966
Female,1,4623,CA,Lisa,1967
Female,1,4493,CA,Lisa,1968
Female,1,4173,CA,Lisa,1969
Female,1,4695,CA,Jennifer,1970
Female,1,5455,CA,Jennifer,1971
Female,1,6068,CA,Jennifer,1972
Female,1,5648,CA,Jennifer,1973
Female,1,5674,CA,Jennifer,1974
Female,1,5322,CA,Jennifer,1975
Female,1,5572,CA,Jennifer,1976
Female,1,5541,CA,Jennifer,1977
Female,1,5293,CA,Jennifer,1978
Female,1,5461,CA,Jennifer,1979
Female,1,5611,CA,Jennifer,1980
Female,1,5625,CA,Jennifer,1981
Female,1,5815,CA,Jennifer,1982
Female,1,5827,CA,Jennifer,1983
Female,1,5518,CA,Jennifer,1984
Female,1,5533,CA,Jessica,1985
Female,1,5961,CA,Jessica,1986
Female,1,6844,CA,Jessica,1987
Female,1,6489,CA,Jessica,1988
Female,1,6531,CA,Jessica,1989
Female,1,6628,CA,Jessica,1990
Female,1,6951,CA,Jessica,1991
Female,1,6339,CA,Jessica,1992
Female,1,5545,CA,Jessica,1993
Female,1,5304,CA,Jessica,1994
Female,1,4622,CA,Jessica,1995
Female,1,3834,CA,Jessica,1996
Female,1,3217,CA,Jessica,1997
Female,1,2844,CA,Jessica,1998
Female,1,2825,CA,Emily,1999
Female,1,2958,CA,Emily,2000
Female,1,2927,CA,Emily,2001
Female,1,3018,CA,Emily,2002
Female,1,3415,CA,Emily,2003
Female,1,3415,CA,Emily,2004
Female,1,3280,CA,Emily,2005
Female,1,3098,CA,Emily,2006
Female,1,2957,CA,Emily,2007
Female,1,2787,CA,Isabella,2008
Female,1,3154,CA,Isabella,2009
Female,1,3361,CA,Isabella,2010
Female,1,3550,CA,Sophia,2011
Female,1,3617,CA,Sophia,2012
Male,1,237,CA,John,1910
Male,1,214,CA,John,1911
Male,1,501,CA,John,1912
Male,1,614,CA,John,1913
Male,1,769,CA,John,1914
Male,1,1034,CA,John,1915
Male,1,1085,CA,John,1916
Male,1,1066,CA,John,1917
Male,1,1270,CA,Robert,1918
Male,1,1346,CA,Robert,1919
Male,1,1822,CA,Robert,1920
Male,1,1874,CA,Robert,1921
Male,1,2117,CA,Robert,1922
Male,1,2257,CA,Robert,1923
Male,1,2583,CA,Robert,1924
Male,1,2510,CA,Robert,1925
Male,1,2487,CA,Robert,1926
Male,1,2487,CA,Robert,1927
Male,1,2386,CA,Robert,1928
Male,1,2424,CA,Robert,1929
Male,1,2459,CA,Robert,1930
Male,1,2414,CA,Robert,1931
Male,1,2304,CA,Robert,1932
Male,1,2137,CA,Robert,1933
Male,1,2198,CA,Robert,1934
Male,1,2261,CA,Robert,1935
Male,1,2548,CA,Robert,1936
Male,1,2881,CA,Robert,1937
Male,1,2927,CA,Robert,1938
Male,1,2850,CA,Robert,1939
Male,1,3123,CA,Robert,1940
Male,1,3374,CA,Robert,1941
Male,1,4013,CA,Robert,1942
Male,1,4659,CA,Robert,1943
Male,1,4631,CA,Robert,1944
Male,1,4974,CA,Robert,1945
Male,1,5515,CA,Robert,1946
Male,1,6179,CA,Robert,1947
Male,1,5879,CA,Robert,1948
Male,1,5953,CA,Robert,1949
Male,1,6027,CA,Robert,1950
Male,1,6187,CA,Michael,1951
Male,1,7049,CA,Michael,1952
Male,1,7848,CA,Michael,1953
Male,1,8071,CA,Michael,1954
Male,1,7855,CA,Michael,1955
Male,1,8265,CA,Michael,1956
Male,1,8230,CA,Michael,1957
Male,1,7629,CA,Michael,1958
Male,1,7623,CA,David,1959
Male,1,7923,CA,David,1960
Male,1,8116,CA,David,1961
Male,1,7941,CA,David,1962
Male,1,7820,CA,Michael,1963
Male,1,7984,CA,Michael,1964
Male,1,7837,CA,Michael,1965
Male,1,7686,CA,Michael,1966
Male,1,8134,CA,Michael,1967
Male,1,8077,CA,Michael,1968
Male,1,8249,CA,Michael,1969
Male,1,8199,CA,Michael,1970
Male,1,6826,CA,Michael,1971
Male,1,6342,CA,Michael,1972
Male,1,5882,CA,Michael,1973
Male,1,6061,CA,Michael,1974
Male,1,6214,CA,Michael,1975
Male,1,6188,CA,Michael,1976
Male,1,6320,CA,Michael,1977
Male,1,6491,CA,Michael,1978
Male,1,6581,CA,Michael,1979
Male,1,6903,CA,Michael,1980
Male,1,7147,CA,Michael,1981
Male,1,7160,CA,Michael,1982
Male,1,7392,CA,Michael,1983
Male,1,7475,CA,Michael,1984
Male,1,7212,CA,Michael,1985
Male,1,7259,CA,Michael,1986
Male,1,7449,CA,Michael,1987
Male,1,7754,CA,Michael,1988
Male,1,7857,CA,Michael,1989
Male,1,8237,CA,Michael,1990
Male,1,7572,CA,Michael,1991
Male,1,6634,CA,Michael,1992
Male,1,5847,CA,Michael,1993
Male,1,5112,CA,Daniel,1994
Male,1,5003,CA,Daniel,1995
Male,1,4704,CA,Daniel,1996
Male,1,4452,CA,Daniel,1997
Male,1,4314,CA,Daniel,1998
Male,1,4349,CA,Daniel,1999
Male,1,4338,CA,Daniel,2000
Male,1,4164,CA,Daniel,2001
Male,1,4128,CA,Daniel,2002
Male,1,4031,CA,Daniel,2003
Male,1,4166,CA,Daniel,2004
Male,1,3911,CA,Daniel,2005
Male,1,3825,CA,Daniel,2006
Male,1,3863,CA,Daniel,2007
Male,1,3747,CA,Daniel,2008
Male,1,3390,CA,Daniel,2009
Male,1,3344,CA,Jacob,2010
Male,1,3157,CA,Jacob,2011
Male,1,2955,CA,Jacob,2012
Female,1,193,CO,Mary,1910
Female,1,169,CO,Mary,1911
Female,1,234,CO,Mary,1912
Female,1,258,CO,Mary,1913
Female,1,338,CO,Mary,1914
Female,1,387,CO,Mary,1915
Female,1,457,CO,Mary,1916
Female,1,462,CO,Mary,1917
Female,1,539,CO,Mary,1918
Female,1,471,CO,Mary,1919
Female,1,577,CO,Mary,1920
Female,1,627,CO,Mary,1921
Female,1,612,CO,Mary,1922
Female,1,626,CO,Mary,1923
Female,1,550,CO,Mary,1924
Female,1,534,CO,Mary,1925
Female,1,542,CO,Mary,1926
Female,1,512,CO,Mary,1927
Female,1,539,CO,Mary,1928
Female,1,522,CO,Mary,1929
Female,1,515,CO,Mary,1930
Female,1,511,CO,Mary,1931
Female,1,496,CO,Mary,1932
Female,1,469,CO,Mary,1933
Female,1,509,CO,Mary,1934
Female,1,472,CO,Mary,1935
Female,1,487,CO,Mary,1936
Female,1,528,CO,Mary,1937
Female,1,458,CO,Mary,1938
Female,1,476,CO,Mary,1939
Female,1,485,CO,Mary,1940
Female,1,474,CO,Mary,1941
Female,1,501,CO,Mary,1942
Female,1,534,CO,Mary,1943
Female,1,522,CO,Mary,1944
Female,1,476,CO,Mary,1945
Female,1,553,CO,Mary,1946
Female,1,919,CO,Linda,1947
Female,1,1036,CO,Linda,1948
Female,1,932,CO,Linda,1949
Female,1,815,CO,Linda,1950
Female,1,727,CO,Linda,1951
Female,1,696,CO,Linda,1952
Female,1,625,CO,Linda,1953
Female,1,606,CO,Debra,1954
Female,1,649,CO,Debra,1955
Female,1,588,CO,Debra,1956
Female,1,483,CO,Debra,1957
Female,1,462,CO,Mary,1958
Female,1,448,CO,Mary,1959
Female,1,438,CO,Mary,1960
Female,1,418,CO,Mary,1961
Female,1,415,CO,Lisa,1962
Female,1,479,CO,Lisa,1963
Female,1,447,CO,Lisa,1964
Female,1,474,CO,Lisa,1965
Female,1,449,CO,Lisa,1966
Female,1,471,CO,Michelle,1967
Female,1,482,CO,Michelle,1968
Female,1,530,CO,Michelle,1969
Female,1,527,CO,Jennifer,1970
Female,1,722,CO,Jennifer,1971
Female,1,727,CO,Jennifer,1972
Female,1,738,CO,Jennifer,1973
Female,1,798,CO,Jennifer,1974
Female,1,765,CO,Jennifer,1975
Female,1,782,CO,Jennifer,1976
Female,1,865,CO,Jennifer,1977
Female,1,851,CO,Jennifer,1978
Female,1,819,CO,Jennifer,1979
Female,1,859,CO,Jennifer,1980
Female,1,838,CO,Jennifer,1981
Female,1,839,CO,Jennifer,1982
Female,1,831,CO,Jennifer,1983
Female,1,726,CO,Jessica,1984
Female,1,708,CO,Jessica,1985
Female,1,806,CO,Jessica,1986
Female,1,738,CO,Jessica,1987
Female,1,646,CO,Jessica,1988
Female,1,626,CO,Ashley,1989
Female,1,573,CO,Jessica,1990
Female,1,558,CO,Jessica,1991
Female,1,492,CO,Jessica,1992
Female,1,474,CO,Jessica,1993
Female,1,386,CO,Jessica,1994
Female,1,389,CO,Jessica,1995
Female,1,350,CO,Emily,1996
Female,1,367,CO,Hannah,1997
Female,1,372,CO,Emily,1998
Female,1,342,CO,Hannah,1999
Female,1,366,CO,Emily,2000
Female,1,364,CO,Emily,2001
Female,1,364,CO,Madison,2002
Female,1,378,CO,Emily,2003
Female,1,336,CO,Emma,2004
Female,1,304,CO,Emily,2005
Female,1,318,CO,Isabella,2006
Female,1,327,CO,Isabella,2007
Female,1,312,CO,Isabella,2008
Female,1,349,CO,Isabella,2009
Female,1,340,CO,Isabella,2010
Female,1,318,CO,Olivia,2011
Female,1,337,CO,Emma,2012
Male,1,99,CO,John,1910
Male,1,109,CO,John,1911
Male,1,198,CO,John,1912
Male,1,191,CO,John,1913
Male,1,294,CO,John,1914
Male,1,361,CO,John,1915
Male,1,397,CO,John,1916
Male,1,417,CO,John,1917
Male,1,428,CO,John,1918
Male,1,394,CO,John,1919
Male,1,479,CO,Robert,1920
Male,1,582,CO,Robert,1921
Male,1,532,CO,Robert,1922
Male,1,575,CO,Robert,1923
Male,1,619,CO,Robert,1924
Male,1,625,CO,Robert,1925
Male,1,576,CO,Robert,1926
Male,1,536,CO,Robert,1927
Male,1,542,CO,Robert,1928
Male,1,550,CO,Robert,1929
Male,1,558,CO,Robert,1930
Male,1,584,CO,Robert,1931
Male,1,550,CO,Robert,1932
Male,1,461,CO,Robert,1933
Male,1,559,CO,Robert,1934
Male,1,525,CO,Robert,1935
Male,1,529,CO,Robert,1936
Male,1,594,CO,Robert,1937
Male,1,568,CO,Robert,1938
Male,1,555,CO,Robert,1939
Male,1,561,CO,Robert,1940
Male,1,503,CO,Robert,1941
Male,1,584,CO,Robert,1942
Male,1,601,CO,James,1943
Male,1,643,CO,Robert,1944
Male,1,584,CO,Robert,1945
Male,1,762,CO,Robert,1946
Male,1,838,CO,Robert,1947
Male,1,839,CO,Robert,1948
Male,1,770,CO,John,1949
Male,1,778,CO,Robert,1950
Male,1,819,CO,Robert,1951
Male,1,862,CO,Robert,1952
Male,1,858,CO,David,1953
Male,1,930,CO,Michael,1954
Male,1,970,CO,Michael,1955
Male,1,866,CO,Michael,1956
Male,1,918,CO,Michael,1957
Male,1,943,CO,Michael,1958
Male,1,912,CO,David,1959
Male,1,899,CO,David,1960
Male,1,925,CO,David,1961
Male,1,912,CO,David,1962
Male,1,868,CO,Michael,1963
Male,1,813,CO,Michael,1964
Male,1,822,CO,Michael,1965
Male,1,805,CO,Michael,1966
Male,1,871,CO,Michael,1967
Male,1,890,CO,Michael,1968
Male,1,961,CO,Michael,1969
Male,1,973,CO,Michael,1970
Male,1,838,CO,Michael,1971
Male,1,826,CO,Michael,1972
Male,1,847,CO,Michael,1973
Male,1,793,CO,Michael,1974
Male,1,797,CO,Michael,1975
Male,1,755,CO,Michael,1976
Male,1,775,CO,Michael,1977
Male,1,802,CO,Michael,1978
Male,1,868,CO,Michael,1979
Male,1,904,CO,Michael,1980
Male,1,956,CO,Michael,1981
Male,1,920,CO,Michael,1982
Male,1,946,CO,Michael,1983
Male,1,937,CO,Michael,1984
Male,1,910,CO,Michael,1985
Male,1,904,CO,Michael,1986
Male,1,882,CO,Michael,1987
Male,1,794,CO,Michael,1988
Male,1,832,CO,Michael,1989
Male,1,814,CO,Michael,1990
Male,1,788,CO,Michael,1991
Male,1,743,CO,Michael,1992
Male,1,625,CO,Michael,1993
Male,1,530,CO,Michael,1994
Male,1,516,CO,Michael,1995
Male,1,509,CO,Jacob,1996
Male,1,604,CO,Jacob,1997
Male,1,531,CO,Jacob,1998
Male,1,568,CO,Jacob,1999
Male,1,518,CO,Jacob,2000
Male,1,527,CO,Jacob,2001
Male,1,494,CO,Jacob,2002
Male,1,478,CO,Jacob,2003
Male,1,423,CO,Jacob,2004
Male,1,387,CO,Jacob,2005
Male,1,391,CO,Jacob,2006
Male,1,350,CO,Jacob,2007
Male,1,353,CO,Alexander,2008
Male,1,341,CO,Alexander,2009
Male,1,338,CO,Jacob,2010
Male,1,290,CO,Liam,2011
Male,1,353,CO,Liam,2012
Female,1,304,CT,Mary,1910
Female,1,382,CT,Mary,1911
Female,1,471,CT,Mary,1912
Female,1,606,CT,Mary,1913
Female,1,851,CT,Mary,1914
Female,1,989,CT,Mary,1915
Female,1,1078,CT,Mary,1916
Female,1,1138,CT,Mary,1917
Female,1,1119,CT,Mary,1918
Female,1,969,CT,Mary,1919
Female,1,970,CT,Mary,1920
Female,1,1010,CT,Mary,1921
Female,1,836,CT,Mary,1922
Female,1,863,CT,Mary,1923
Female,1,760,CT,Mary,1924
Female,1,728,CT,Mary,1925
Female,1,751,CT,Mary,1926
Female,1,668,CT,Mary,1927
Female,1,643,CT,Mary,1928
Female,1,624,CT,Mary,1929
Female,1,625,CT,Mary,1930
Female,1,552,CT,Mary,1931
Female,1,493,CT,Mary,1932
Female,1,510,CT,Barbara,1933
Female,1,458,CT,Mary,1934
Female,1,493,CT,Barbara,1935
Female,1,513,CT,Barbara,1936
Female,1,523,CT,Barbara,1937
Female,1,543,CT,Barbara,1938
Female,1,530,CT,Barbara,1939
Female,1,565,CT,Patricia,1940
Female,1,621,CT,Patricia,1941
Female,1,820,CT,Patricia,1942
Female,1,768,CT,Patricia,1943
Female,1,623,CT,Patricia,1944
Female,1,593,CT,Patricia,1945
Female,1,779,CT,Patricia,1946
Female,1,1156,CT,Linda,1947
Female,1,1092,CT,Linda,1948
Female,1,906,CT,Linda,1949
Female,1,887,CT,Linda,1950
Female,1,858,CT,Linda,1951
Female,1,770,CT,Linda,1952
Female,1,814,CT,Susan,1953
Female,1,866,CT,Susan,1954
Female,1,926,CT,Susan,1955
Female,1,889,CT,Susan,1956
Female,1,897,CT,Susan,1957
Female,1,931,CT,Susan,1958
Female,1,841,CT,Susan,1959
Female,1,789,CT,Susan,1960
Female,1,784,CT,Lisa,1961
Female,1,853,CT,Lisa,1962
Female,1,1086,CT,Lisa,1963
Female,1,949,CT,Lisa,1964
Female,1,1021,CT,Lisa,1965
Female,1,969,CT,Lisa,1966
Female,1,867,CT,Lisa,1967
Female,1,760,CT,Lisa,1968
Female,1,677,CT,Lisa,1969
Female,1,826,CT,Jennifer,1970
Female,1,1009,CT,Jennifer,1971
Female,1,1038,CT,Jennifer,1972
Female,1,960,CT,Jennifer,1973
Female,1,919,CT,Jennifer,1974
Female,1,815,CT,Jennifer,1975
Female,1,837,CT,Jennifer,1976
Female,1,787,CT,Jennifer,1977
Female,1,804,CT,Jennifer,1978
Female,1,732,CT,Jennifer,1979
Female,1,732,CT,Jennifer,1980
Female,1,680,CT,Jennifer,1981
Female,1,740,CT,Jennifer,1982
Female,1,677,CT,Jennifer,1983
Female,1,649,CT,Jennifer,1984
Female,1,654,CT,Jessica,1985
Female,1,704,CT,Jessica,1986
Female,1,764,CT,Jessica,1987
Female,1,687,CT,Jessica,1988
Female,1,595,CT,Jessica,1989
Female,1,564,CT,Jessica,1990
Female,1,506,CT,Ashley,1991
Female,1,430,CT,Jessica,1992
Female,1,414,CT,Emily,1993
Female,1,411,CT,Emily,1994
Female,1,368,CT,Emily,1995
Female,1,392,CT,Emily,1996
Female,1,373,CT,Emily,1997
Female,1,347,CT,Emily,1998
Female,1,400,CT,Emily,1999
Female,1,335,CT,Emily,2000
Female,1,327,CT,Emily,2001
Female,1,307,CT,Emily,2002
Female,1,334,CT,Emma,2003
Female,1,309,CT,Emily,2004
Female,1,270,CT,Olivia,2005
Female,1,271,CT,Isabella,2006
Female,1,256,CT,Isabella,2007
Female,1,259,CT,Isabella,2008
Female,1,275,CT,Isabella,2009
Female,1,277,CT,Isabella,2010
Female,1,256,CT,Sophia,2011
Female,1,246,CT,Emma,2012
Male,1,124,CT,John,1910
Male,1,244,CT,John,1911
Male,1,430,CT,John,1912
Male,1,508,CT,John,1913
Male,1,684,CT,John,1914
Male,1,907,CT,John,1915
Male,1,993,CT,John,1916
Male,1,1076,CT,John,1917
Male,1,1092,CT,John,1918
Male,1,1005,CT,John,1919
Male,1,1037,CT,John,1920
Male,1,1044,CT,John,1921
Male,1,962,CT,John,1922
Male,1,1001,CT,John,1923
Male,1,958,CT,John,1924
Male,1,1005,CT,John,1925
Male,1,949,CT,John,1926
Male,1,905,CT,John,1927
Male,1,947,CT,John,1928
Male,1,889,CT,John,1929
Male,1,882,CT,John,1930
Male,1,926,CT,Robert,1931
Male,1,830,CT,Robert,1932
Male,1,835,CT,Robert,1933
Male,1,839,CT,Robert,1934
Male,1,820,CT,Robert,1935
Male,1,897,CT,Robert,1936
Male,1,932,CT,Robert,1937
Male,1,945,CT,Robert,1938
Male,1,877,CT,Robert,1939
Male,1,948,CT,Robert,1940
Male,1,1066,CT,Robert,1941
Male,1,1241,CT,Robert,1942
Male,1,1312,CT,Robert,1943
Male,1,1163,CT,Robert,1944
Male,1,1162,CT,Robert,1945
Male,1,1473,CT,Robert,1946
Male,1,1623,CT,Robert,1947
Male,1,1370,CT,Robert,1948
Male,1,1296,CT,Robert,1949
Male,1,1254,CT,Robert,1950
Male,1,1328,CT,John,1951
Male,1,1384,CT,Robert,1952
Male,1,1338,CT,John,1953
Male,1,1360,CT,John,1954
Male,1,1445,CT,Robert,1955
Male,1,1372,CT,Robert,1956
Male,1,1403,CT,Michael,1957
Male,1,1471,CT,Michael,1958
Male,1,1439,CT,John,1959
Male,1,1386,CT,John,1960
Male,1,1415,CT,Michael,1961
Male,1,1429,CT,John,1962
Male,1,1482,CT,John,1963
Male,1,1515,CT,John,1964
Male,1,1479,CT,Michael,1965
Male,1,1370,CT,Michael,1966
Male,1,1359,CT,Michael,1967
Male,1,1337,CT,Michael,1968
Male,1,1345,CT,Michael,1969
Male,1,1303,CT,Michael,1970
Male,1,1142,CT,Michael,1971
Male,1,965,CT,Michael,1972
Male,1,992,CT,Michael,1973
Male,1,850,CT,Michael,1974
Male,1,988,CT,Michael,1975
Male,1,948,CT,Michael,1976
Male,1,948,CT,Michael,1977
Male,1,995,CT,Michael,1978
Male,1,1072,CT,Michael,1979
Male,1,1036,CT,Michael,1980
Male,1,1088,CT,Michael,1981
Male,1,1050,CT,Michael,1982
Male,1,1067,CT,Michael,1983
Male,1,1159,CT,Michael,1984
Male,1,1096,CT,Michael,1985
Male,1,1154,CT,Michael,1986
Male,1,1184,CT,Michael,1987
Male,1,1152,CT,Michael,1988
Male,1,1137,CT,Michael,1989
Male,1,1127,CT,Michael,1990
Male,1,1074,CT,Michael,1991
Male,1,900,CT,Michael,1992
Male,1,887,CT,Michael,1993
Male,1,775,CT,Michael,1994
Male,1,723,CT,Michael,1995
Male,1,663,CT,Michael,1996
Male,1,615,CT,Michael,1997
Male,1,636,CT,Michael,1998
Male,1,589,CT,Matthew,1999
Male,1,553,CT,Michael,2000
Male,1,489,CT,Michael,2001
Male,1,476,CT,Michael,2002
Male,1,443,CT,Matthew,2003
Male,1,408,CT,Michael,2004
Male,1,354,CT,Ryan,2005
Male,1,297,CT,Michael,2006
Male,1,317,CT,Michael,2007
Male,1,319,CT,Michael,2008
Male,1,257,CT,Michael,2009
Male,1,252,CT,Michael,2010
Male,1,234,CT,Alexander,2011
Male,1,230,CT,Mason,2012
Female,1,80,DC,Mary,1910
Female,1,88,DC,Mary,1911
Female,1,121,DC,Mary,1912
Female,1,136,DC,Mary,1913
Female,1,176,DC,Mary,1914
Female,1,195,DC,Mary,1915
Female,1,200,DC,Mary,1916
Female,1,234,DC,Mary,1917
Female,1,247,DC,Mary,1918
Female,1,274,DC,Mary,1919
Female,1,255,DC,Mary,1920
Female,1,362,DC,Mary,1921
Female,1,347,DC,Mary,1922
Female,1,350,DC,Mary,1923
Female,1,345,DC,Mary,1924
Female,1,346,DC,Mary,1925
Female,1,295,DC,Mary,1926
Female,1,348,DC,Mary,1927
Female,1,335,DC,Mary,1928
Female,1,286,DC,Mary,1929
Female,1,292,DC,Mary,1930
Female,1,258,DC,Mary,1931
Female,1,308,DC,Mary,1932
Female,1,295,DC,Mary,1933
Female,1,288,DC,Mary,1934
Female,1,325,DC,Mary,1935
Female,1,320,DC,Mary,1936
Female,1,330,DC,Mary,1937
Female,1,347,DC,Mary,1938
Female,1,367,DC,Mary,1939
Female,1,366,DC,Mary,1940
Female,1,399,DC,Mary,1941
Female,1,515,DC,Mary,1942
Female,1,546,DC,Mary,1943
Female,1,521,DC,Mary,1944
Female,1,493,DC,Mary,1945
Female,1,558,DC,Mary,1946
Female,1,564,DC,Linda,1947
Female,1,562,DC,Linda,1948
Female,1,614,DC,Linda,1949
Female,1,531,DC,Linda,1950
Female,1,539,DC,Linda,1951
Female,1,513,DC,Mary,1952
Female,1,510,DC,Mary,1953
Female,1,520,DC,Mary,1954
Female,1,526,DC,Mary,1955
Female,1,478,DC,Deborah,1956
Female,1,471,DC,Mary,1957
Female,1,435,DC,Mary,1958
Female,1,407,DC,Mary,1959
Female,1,367,DC,Mary,1960
Female,1,374,DC,Mary,1961
Female,1,351,DC,Karen,1962
Female,1,401,DC,Lisa,1963
Female,1,368,DC,Lisa,1964
Female,1,449,DC,Lisa,1965
Female,1,388,DC,Lisa,1966
Female,1,388,DC,Lisa,1967
Female,1,346,DC,Lisa,1968
Female,1,281,DC,Lisa,1969
Female,1,302,DC,Jennifer,1970
Female,1,323,DC,Jennifer,1971
Female,1,321,DC,Jennifer,1972
Female,1,261,DC,Jennifer,1973
Female,1,244,DC,Jennifer,1974
Female,1,239,DC,Jennifer,1975
Female,1,214,DC,Jennifer,1976
Female,1,231,DC,Jennifer,1977
Female,1,194,DC,Jennifer,1978
Female,1,195,DC,Jennifer,1979
Female,1,169,DC,Jennifer,1980
Female,1,172,DC,Jennifer,1981
Female,1,162,DC,Jennifer,1982
Female,1,179,DC,Jennifer,1983
Female,1,148,DC,Jessica,1984
Female,1,147,DC,Ashley,1985
Female,1,182,DC,Ashley,1986
Female,1,233,DC,Ashley,1987
Female,1,235,DC,Ashley,1988
Female,1,86,DC,Ashley,1989
Female,1,158,DC,Ashley,1990
Female,1,174,DC,Ashley,1991
Female,1,137,DC,Ashley,1992
Female,1,124,DC,Ashley,1993
Female,1,102,DC,Jasmine,1994
Female,1,75,DC,Ashley,1995
Female,1,69,DC,Alexis,1996
Female,1,71,DC,Jasmine,1997
Female,1,65,DC,Alexis,1998
Female,1,85,DC,Kayla,1999
Female,1,74,DC,Kayla,2000
Female,1,57,DC,Emily,2001
Female,1,52,DC,Kayla,2002
Female,1,51,DC,Katherine,2003
Female,1,53,DC,Sophia,2004
Female,1,51,DC,Sophia,2005
Female,1,53,DC,Katherine,2006
Female,1,58,DC,Ashley,2007
Female,1,47,DC,Ashley,2008
Female,1,43,DC,Sophia,2009
Female,1,50,DC,Madison,2010
Female,1,50,DC,Sophia,2011
Female,1,50,DC,Sophia,2012
Male,1,78,DC,James,1910
Male,1,70,DC,William,1911
Male,1,105,DC,William,1912
Male,1,111,DC,James,1913
Male,1,119,DC,William,1914
Male,1,152,DC,John,1915
Male,1,189,DC,John,1916
Male,1,195,DC,John,1917
Male,1,238,DC,William,1918
Male,1,241,DC,William,1919
Male,1,288,DC,William,1920
Male,1,283,DC,William,1921
Male,1,289,DC,William,1922
Male,1,281,DC,John,1923
Male,1,286,DC,William,1924
Male,1,290,DC,William,1925
Male,1,284,DC,William,1926
Male,1,308,DC,John,1927
Male,1,265,DC,William,1928
Male,1,269,DC,James,1929
Male,1,285,DC,William,1930
Male,1,285,DC,Robert,1931
Male,1,299,DC,Robert,1932
Male,1,316,DC,Robert,1933
Male,1,285,DC,Robert,1934
Male,1,329,DC,John,1935
Male,1,358,DC,Robert,1936
Male,1,392,DC,Robert,1937
Male,1,405,DC,Robert,1938
Male,1,420,DC,John,1939
Male,1,472,DC,John,1940
Male,1,583,DC,James,1941
Male,1,676,DC,John,1942
Male,1,723,DC,John,1943
Male,1,788,DC,John,1944
Male,1,707,DC,John,1945
Male,1,804,DC,John,1946
Male,1,885,DC,John,1947
Male,1,815,DC,John,1948
Male,1,732,DC,Robert,1949
Male,1,810,DC,John,1950
Male,1,742,DC,Robert,1951
Male,1,844,DC,John,1952
Male,1,796,DC,Michael,1953
Male,1,801,DC,Michael,1954
Male,1,799,DC,Michael,1955
Male,1,789,DC,Michael,1956
Male,1,826,DC,Michael,1957
Male,1,842,DC,Michael,1958
Male,1,772,DC,Michael,1959
Male,1,755,DC,Michael,1960
Male,1,773,DC,Michael,1961
Male,1,762,DC,Michael,1962
Male,1,708,DC,John,1963
Male,1,723,DC,John,1964
Male,1,647,DC,Michael,1965
Male,1,703,DC,Michael,1966
Male,1,600,DC,Michael,1967
Male,1,572,DC,Michael,1968
Male,1,606,DC,Michael,1969
